,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,y,promotion,Month,Year,day,dayofweek
5954,1,46,2011-01-21,15422.84,0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.82723430000004,7.742000000000001,A,151315,15795.186898588621,0,1,2011,21,4
5955,1,46,2011-01-28,16089.4,0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742000000000001,A,151315,16899.386915401265,0,1,2011,28,4
5956,1,46,2011-02-04,18525.11,0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742000000000001,A,151315,18499.98506859577,0,2,2011,4,4
5957,1,46,2011-02-11,20609.53,1,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742000000000001,A,151315,19245.080986537145,0,2,2011,11,4
5958,1,46,2011-02-18,23922.06,0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742000000000001,A,151315,19766.824570312525,0,2,2011,18,4
5959,1,46,2011-02-25,18879.72,0,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742000000000001,A,151315,20169.997827275558,0,2,2011,25,4
5960,1,46,2011-03-04,21571.68,0,59.58,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742000000000001,A,151315,20341.643748581064,0,3,2011,4,4
5961,1,46,2011-03-11,20840.88,0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742000000000001,A,151315,20691.365659986128,0,3,2011,11,4
5962,1,46,2011-03-18,20539.39,0,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742000000000001,A,151315,20501.364623465863,0,3,2011,18,4
5963,1,46,2011-03-25,20224.11,0,69.97,3.4730000000000003,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742000000000001,A,151315,19996.8434616651,0,3,2011,25,4
5964,1,46,2011-04-01,19189.17,0,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,A,151315,19582.39654877609,0,4,2011,1,4
5965,1,46,2011-04-08,19162.86,0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,A,151315,19304.23060430901,0,4,2011,8,4
5966,1,46,2011-04-15,19154.69,0,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,A,151315,19249.0063453032,0,4,2011,15,4
5967,1,46,2011-04-22,19453.55,0,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.45990530000003,7.682,A,151315,19463.571152415192,0,4,2011,22,4
5968,1,46,2011-04-29,19268.86,0,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,A,151315,19857.006775061436,0,4,2011,29,4
5969,1,46,2011-05-06,21598.1,0,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,A,151315,20123.40334105393,0,5,2011,6,4
5970,1,46,2011-05-13,20003.0,0,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,A,151315,20350.185815043074,0,5,2011,13,4
5971,1,46,2011-05-20,20625.85,0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,A,151315,20361.287142176767,0,5,2011,20,4
5972,1,46,2011-05-27,19408.71,0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,A,151315,20631.27585643278,0,5,2011,27,4
5973,1,46,2011-06-03,21789.56,0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.27365530000003,7.682,A,151315,20790.952114443822,0,6,2011,3,4
5974,1,46,2011-06-10,21209.8,0,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.04352290000003,7.682,A,151315,20860.743716820238,0,6,2011,10,4
5975,1,46,2011-06-17,20273.99,0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,A,151315,20653.443483192543,0,6,2011,17,4
5976,1,46,2011-06-24,20247.88,0,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,A,151315,20399.09457632029,0,6,2011,24,4
5977,1,46,2011-07-01,20260.49,0,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.18413680000003,7.9620000000000015,A,151315,20222.545138603517,0,7,2011,1,4
5978,1,46,2011-07-08,20819.37,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.27717540000003,7.9620000000000015,A,151315,19788.37803451763,0,7,2011,8,4
5979,1,46,2011-07-15,18825.83,0,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.9620000000000015,A,151315,19180.304752163986,0,7,2011,15,4
5980,1,46,2011-07-22,18212.87,0,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.9620000000000015,A,151315,18535.066418570106,0,7,2011,22,4
5981,1,46,2011-07-29,17801.56,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.9620000000000015,A,151315,18233.883994737702,0,7,2011,29,4
5982,1,46,2011-08-05,19741.45,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.9620000000000015,A,151315,17957.337077924305,0,8,2011,5,4
5983,1,46,2011-08-12,17231.34,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.9620000000000015,A,151315,17860.60203901447,0,8,2011,12,4
5984,1,46,2011-08-19,17501.25,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.9620000000000015,A,151315,17733.203838595728,0,8,2011,19,4
5985,1,46,2011-08-26,17963.72,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.9620000000000015,A,151315,17705.19514964657,0,8,2011,26,4
5986,1,46,2011-09-02,18204.34,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.9620000000000015,A,151315,17618.575518249632,0,9,2011,2,4
5987,1,46,2011-09-09,16566.4,1,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.861056,7.9620000000000015,A,151315,17384.596825926244,0,9,2011,9,4
5988,1,46,2011-09-16,17763.55,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.9620000000000015,A,151315,17017.787672473023,0,9,2011,16,4
5989,1,46,2011-09-23,15863.61,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,A,151315,17034.10736746961,0,9,2011,23,4
5990,1,46,2011-09-30,17225.81,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.9620000000000015,A,151315,17300.63754921376,0,9,2011,30,4
5991,1,46,2011-10-07,19711.09,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,17460.407534291757,0,10,2011,7,4
5992,1,46,2011-10-14,17898.93,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,17514.457067499334,0,10,2011,14,4
5993,1,46,2011-10-21,16600.43,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,17359.41134011555,0,10,2011,21,4
5994,1,46,2011-10-28,16886.0,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,17438.740254472632,0,10,2011,28,4
5995,1,46,2011-11-04,19041.07,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,17608.53323349472,0,11,2011,4,4
5996,1,46,2011-11-11,17593.42,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,18052.647095361874,0,11,2011,11,4
5997,1,46,2011-11-18,17753.95,0,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,18532.53310361787,0,11,2011,18,4
5998,1,46,2011-11-25,19731.84,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,19663.02418695108,0,11,2011,25,4
5999,1,46,2011-12-02,20061.91,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,21533.95484721981,0,12,2011,2,4
6000,1,46,2011-12-09,24204.73,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,23859.78672789486,0,12,2011,9,4
6001,1,46,2011-12-16,33643.26,0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.17945330000003,7.866,A,151315,24611.76526371987,0,12,2011,16,4
6002,1,46,2011-12-23,43637.95,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,25689.356666666652,0,12,2011,23,4
6003,1,46,2011-12-30,26431.67,1,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315,26431.67,0,12,2011,30,4
6004,1,46,2012-01-06,16758.49,0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315,23055.980000000025,0,1,2012,6,4
6005,1,46,2012-01-13,16990.96,0,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315,20122.61882249009,0,1,2012,13,4
6006,1,46,2012-01-20,16304.6,0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315,15964.644985976985,0,1,2012,20,4
6007,1,46,2012-01-27,16964.23,0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315,18157.301642284532,0,1,2012,27,4
6008,1,46,2012-02-03,21408.85,0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315,20178.407026170287,0,2,2012,3,4
6009,1,46,2012-02-10,22301.66,1,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.26517830000003,7.348,A,151315,21634.983066944656,0,2,2012,10,4
6010,1,46,2012-02-17,23240.95,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,22016.0215293734,0,2,2012,17,4
6011,1,46,2012-02-24,21075.68,0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315,21676.797082025758,0,2,2012,24,4
6012,1,46,2012-03-02,21324.05,0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315,21003.25083131146,0,3,2012,2,4
6013,1,46,2012-03-09,20170.38,0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315,20340.348291840648,0,3,2012,9,4
6014,1,46,2012-03-16,19983.27,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,19720.500369841837,0,3,2012,16,4
6015,1,46,2012-03-23,17613.46,0,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315,19519.608786565936,0,3,2012,23,4
6016,1,46,2012-03-30,19312.81,0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315,19550.434577036103,0,3,2012,30,4
6017,1,46,2012-04-06,21282.81,0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,A,151315,19655.06685734603,0,4,2012,6,4
6018,1,46,2012-04-13,19517.58,0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315,19762.822248965203,0,4,2012,13,4
6019,1,46,2012-04-20,19395.79,0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315,19704.304835169754,0,4,2012,20,4
6020,1,46,2012-04-27,19540.47,0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,A,151315,19793.153551716903,0,4,2012,27,4
6021,1,46,2012-05-04,21045.33,0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,A,151315,19799.815962179844,0,5,2012,4,4
6022,1,46,2012-05-11,19212.14,0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,A,151315,20047.068030443188,0,5,2012,11,4
6023,1,46,2012-05-18,19612.54,0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,A,151315,20514.439338107924,0,5,2012,18,4
6024,1,46,2012-05-25,21830.63,0,77.22,3.5610000000000004,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,A,151315,21465.82452157059,0,5,2012,25,4
6025,1,46,2012-06-01,22689.14,0,77.95,3.5010000000000003,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315,21898.896928163656,0,6,2012,1,4
6026,1,46,2012-06-08,23980.23,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,21596.60517557956,0,6,2012,8,4
6027,1,46,2012-06-15,20497.56,0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315,21079.34578545971,0,6,2012,15,4
6028,1,46,2012-06-22,20200.75,0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315,20467.597056845516,0,6,2012,22,4
6029,1,46,2012-06-29,20492.7,0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,A,151315,19890.748023301232,0,6,2012,29,4
6030,1,46,2012-07-06,22048.67,0,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315,19254.275256590456,0,7,2012,6,4
6031,1,46,2012-07-13,17813.17,0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315,18603.84429243895,0,7,2012,13,4
6032,1,46,2012-07-20,18376.23,0,80.42,3.3110000000000004,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315,17955.540503202832,0,7,2012,20,4
6033,1,46,2012-07-27,17318.91,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,17946.7059277518,0,7,2012,27,4
6034,1,46,2012-08-03,20254.83,0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315,17899.91524942469,0,8,2012,3,4
6035,1,46,2012-08-10,17599.96,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,17961.67303243475,0,8,2012,10,4
6036,1,46,2012-08-17,18300.93,0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.908,A,151315,17957.47498824459,0,8,2012,17,4
6037,1,46,2012-08-24,17691.64,0,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315,18051.746316388704,0,8,2012,24,4
6038,1,46,2012-08-31,18039.38,0,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315,18112.683049845746,0,8,2012,31,4
6039,1,46,2012-09-07,19145.58,1,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315,17928.981351002767,0,9,2012,7,4
6040,1,46,2012-09-14,17207.35,0,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315,17668.51715647598,0,9,2012,14,4
6041,1,46,2012-09-21,17162.62,0,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315,17294.348502038963,0,9,2012,21,4
6042,1,46,2012-09-28,16773.28,0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315,17182.382139388068,0,9,2012,28,4
6043,1,46,2012-10-05,18795.49,0,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,A,151315,17015.65765400166,0,10,2012,5,4
6044,1,46,2012-10-12,16291.79,0,62.99,3.6010000000000004,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,A,151315,17125.974224503934,0,10,2012,12,4
6045,1,46,2012-10-19,16784.5,0,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,A,151315,17253.272824028856,0,10,2012,19,4
6046,1,46,2012-10-26,17950.88,0,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315,17393.66593157228,0,10,2012,26,4
6047,1,47,2010-02-05,70.0,0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,70.0,0,2,2010,5,4
6048,1,47,2010-02-19,-863.0,0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,-863.0,0,2,2010,19,4
6049,1,47,2010-03-12,-698.0,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,-698.0,0,3,2010,12,4
6050,1,47,2010-04-09,14.0,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,14.0,0,4,2010,9,4
6051,1,47,2010-10-08,-58.0,0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,A,151315,-58.0,0,10,2010,8,4
6052,1,47,2010-10-22,60.0,0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.837999999999999,A,151315,60.0,0,10,2010,22,4
6053,1,47,2010-11-12,20.0,0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,A,151315,20.0,0,11,2010,12,4
6054,1,47,2010-12-24,89.0,0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,A,151315,89.0,0,12,2010,24,4
6055,1,47,2011-03-11,0.0,0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742000000000001,A,151315,0.0,0,3,2011,11,4
6056,1,47,2011-04-08,-298.0,0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,A,151315,-298.0,0,4,2011,8,4
6057,1,47,2011-07-08,-198.0,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.27717540000003,7.9620000000000015,A,151315,-198.0,0,7,2011,8,4
6058,1,47,2011-08-05,198.0,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.9620000000000015,A,151315,198.0,0,8,2011,5,4
6059,1,47,2011-08-12,0.0,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.9620000000000015,A,151315,0.0,0,8,2011,12,4
6060,1,47,2011-08-19,0.0,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.9620000000000015,A,151315,0.0,0,8,2011,19,4
6061,1,47,2011-10-14,-498.0,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,-498.0,0,10,2011,14,4
6062,1,47,2011-12-23,-498.0,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,-498.0,0,12,2011,23,4
6063,1,47,2012-02-17,-198.0,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,-198.0,0,2,2012,17,4
6064,1,47,2012-03-16,-199.0,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,-199.0,0,3,2012,16,4
6065,1,47,2012-06-08,178.0,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,178.0,0,6,2012,8,4
6066,1,47,2012-07-27,25.0,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,25.0,0,7,2012,27,4
6067,1,47,2012-08-10,68.0,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,68.0,0,8,2012,10,4
6068,1,47,2012-09-28,224.0,0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315,224.0,0,9,2012,28,4
6069,1,48,2010-02-05,814.0,0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,612.8339949771323,0,2,2010,5,4
6070,1,48,2010-02-12,247.0,1,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.24216980000003,8.106,A,151315,504.80396398101186,0,2,2010,12,4
6071,1,48,2010-02-19,354.0,0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,414.35938393971617,0,2,2010,19,4
6072,1,48,2010-02-26,357.0,0,46.63,2.5610000000000004,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,473.48443622741996,0,2,2010,26,4
6073,1,48,2010-03-05,771.0,0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,546.576629929619,0,3,2010,5,4
6074,1,48,2010-03-12,608.0,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,562.7004978485953,0,3,2010,12,4
6075,1,48,2010-03-19,467.0,0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,A,151315,487.3719555058857,0,3,2010,19,4
6076,1,48,2010-03-26,374.0,0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,A,151315,426.67666678395653,0,3,2010,26,4
6077,1,48,2010-04-02,247.0,0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,A,151315,458.97994827001287,0,4,2010,2,4
6078,1,48,2010-04-09,761.0,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,514.8511157113643,0,4,2010,9,4
6079,1,48,2010-04-16,514.0,0,66.32,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,A,151315,559.8647361245893,0,4,2010,16,4
6080,1,48,2010-04-23,671.0,0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,A,151315,484.6854837922188,0,4,2010,23,4
6081,1,48,2010-04-30,227.0,0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,A,151315,401.33790255563315,0,4,2010,30,4
6082,1,48,2010-05-07,274.0,0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,A,151315,375.2231938233332,0,5,2010,7,4
6083,1,48,2010-05-14,424.0,0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,A,151315,395.39670522883034,0,5,2010,14,4
6084,1,48,2010-06-11,641.0,0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,A,151315,420.3193218112851,0,6,2010,11,4
6085,1,48,2010-07-02,157.0,0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787000000000001,A,151315,414.62297149615966,0,7,2010,2,4
6086,1,48,2010-07-09,594.0,0,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787000000000001,A,151315,332.4519287259379,0,7,2010,9,4
6087,1,48,2010-07-23,117.0,0,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787000000000001,A,151315,292.03621856596226,0,7,2010,23,4
6088,1,48,2010-07-30,287.0,0,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.36990319999995,7.787000000000001,A,151315,247.03143748886032,0,7,2010,30,4
6089,1,48,2010-08-13,187.0,0,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787000000000001,A,151315,234.68608023446808,0,8,2010,13,4
6090,1,48,2010-08-20,283.0,0,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787000000000001,A,151315,259.1262916833456,0,8,2010,20,4
6091,1,48,2010-09-03,227.0,0,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,A,151315,280.02467215799004,0,9,2010,3,4
6092,1,48,2010-09-10,434.0,1,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787000000000001,A,151315,269.9645799809693,0,9,2010,10,4
6093,1,48,2010-09-17,127.0,0,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,A,151315,305.2790755217062,0,9,2010,17,4
6094,1,48,2010-09-24,267.0,0,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787000000000001,A,151315,378.4978615731421,0,9,2010,24,4
6095,1,48,2010-10-01,666.0,0,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.837999999999999,A,151315,490.6260839699698,0,10,2010,1,4
6096,1,48,2010-10-08,561.0,0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,A,151315,608.3993362832987,0,10,2010,8,4
6097,1,48,2010-10-15,760.0,0,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.837999999999999,A,151315,631.9531521511034,0,10,2010,15,4
6098,1,48,2010-10-22,564.0,0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.837999999999999,A,151315,649.9454781453107,0,10,2010,22,4
6099,1,48,2010-10-29,594.0,0,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.837999999999999,A,151315,667.3291268571799,0,10,2010,29,4
6100,1,48,2010-11-05,861.0,0,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.837999999999999,A,151315,671.1512854916002,0,11,2010,5,4
6101,1,48,2010-11-12,566.0,0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,A,151315,780.3707319313188,0,11,2010,12,4
6102,1,48,2010-11-19,2083.0,0,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.8896737,7.837999999999999,A,151315,876.4091813758406,0,11,2010,19,4
6103,1,48,2010-11-26,1137.0,1,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.837999999999999,A,151315,1084.4118381715089,0,11,2010,26,4
6104,1,48,2010-12-03,675.0,0,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.837999999999999,A,151315,1427.5322824974369,0,12,2010,3,4
6105,1,48,2010-12-10,2020.0,0,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,A,151315,1799.3203907363377,0,12,2010,10,4
6106,1,48,2010-12-17,2098.0,0,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.837999999999999,A,151315,1646.9768403508651,0,12,2010,17,4
6107,1,48,2010-12-24,2883.0,0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,A,151315,1184.7899965015722,0,12,2010,24,4
6108,1,48,2010-12-31,434.0,1,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,A,151315,677.3072826033753,0,12,2010,31,4
6109,1,48,2011-01-07,117.0,0,48.27,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,211.40474190000003,7.742000000000001,A,151315,303.83333212054714,0,1,2011,7,4
6110,1,48,2011-01-14,396.0,0,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742000000000001,A,151315,269.3920876550048,0,1,2011,14,4
6111,1,48,2011-01-21,217.0,0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.82723430000004,7.742000000000001,A,151315,265.96796180652854,0,1,2011,21,4
6112,1,48,2011-01-28,267.0,0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742000000000001,A,151315,274.60615476659086,0,1,2011,28,4
6113,1,48,2011-02-04,217.0,0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742000000000001,A,151315,321.94943314134025,0,2,2011,4,4
6114,1,48,2011-02-11,471.0,1,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742000000000001,A,151315,517.7878624097501,0,2,2011,11,4
6115,1,48,2011-02-18,1996.0,0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742000000000001,A,151315,649.2725144336325,0,2,2011,18,4
